# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5034760331717261,4.813224500177763,3.0,180.0,1.5104280995151784,3.000000000000005,0,0.0,0.0,0.0
 0.5151797438777155,4.795341421392406,3.0,180.0,1.5455392316331467,3.0,0,0.0,0.0,0.0
 0.5269254191702695,4.776981078093622,3.0,180.0,1.5807762575108086,3.0,0,0.0,0.0,0.0
 0.53870643932829,4.758149732484622,3.0,180.0,1.61611931798487,2.9999999999999907,0,0.0,0.0,0.0
 0.5505167435398935,4.738853646768615,3.0,180.0,1.6515502306196808,3.0,0,0.0,0.0,0.0
 0.5623507748706642,4.719099083148814,3.0,180.0,1.6870523246119928,3.0000000000000093,0,0.0,0.0,0.0
 0.5742034310340098,4.698892303828425,3.0,180.0,1.7226102931020297,3.0,0,0.0,0.0,0.0
 0.5860700203528626,4.6782395710106615,3.0,180.0,1.7582100610585882,3.0000000000000187,0,0.0,0.0,0.0
 0.5979462223570139,4.657147146898733,3.0,180.0,1.7938386670710422,3.0000000000000093,0,0.0,0.0,0.0
 0.6098280525139416,4.6356212936958485,3.0,180.0,1.8294841575418255,3.0000000000000187,0,0.0,0.0,0.0
 0.6217118306418441,4.613668273605219,3.0,180.0,1.865135491925533,2.9999999999999907,0,0.0,0.0,0.0
 0.6335941526009713,4.591294348830054,3.0,180.0,1.9007824578029147,3.0000000000000093,0,0.0,0.0,0.0
 0.6454718649028278,4.568505781573567,3.0,180.0,1.9364155947084845,3.0000000000000187,0,0.0,0.0,0.0
 0.6573420419164367,4.545308834038963,3.0,180.0,1.9720261257493112,3.0,0,0.0,0.0,0.0
 0.6692019653865405,4.521709768429456,3.0,180.0,2.0076058961596224,2.9999999999999813,0,0.0,0.0,0.0
 0.6810491060107269,4.497714846948253,3.0,180.0,2.0431473180321813,2.9999999999999907,0,0.0,0.0,0.0
 0.6928811068510482,4.473330331798568,3.0,180.0,2.0786433205531454,3.0000000000000093,0,0.0,0.0,0.0
 0.70469576838125,4.448562485183608,3.0,180.0,2.114087305143751,3.000000000000028,0,0.0,0.0,0.0
 0.7164910349933128,4.423417569306586,3.0,180.0,2.1494731049799394,2.9999999999999907,0,0.0,0.0,0.0
 0.7282649828071097,4.397901846370709,3.0,180.0,2.1847949484213305,3.0000000000000284,0,0.0,0.0,0.0
 0.7400158086446889,4.372021578579189,3.0,180.0,2.220047425934068,3.000000000000019,0,0.0,0.0,0.0
 0.7517418200464092,4.345783028135236,3.0,180.0,2.255225460139229,3.0,0,0.0,0.0,0.0
 0.7634414262199852,4.31919245724206,3.0,180.0,2.2903242786599574,3.0000000000000093,0,0.0,0.0,0.0
 0.7751131298257457,4.292256128102873,3.0,180.0,2.3253393894772385,2.9999999999999907,0,0.0,0.0,0.0
 0.7867555195122076,4.264980302920883,3.0,180.0,2.3602665585366243,3.0,0,0.0,0.0,0.0
 0.7983672631255904,4.237371243899299,3.0,180.0,2.3951017893767728,3.0000000000000098,0,0.0,0.0,0.0
 0.8099471015253333,4.209435213241335,3.0,180.0,2.429841304576002,3.000000000000019,0,0.0,0.0,0.0
 0.8214938429451026,4.181178473150198,3.0,180.0,2.46448152883531,3.0000000000000098,0,0.0,0.0,0.0
 0.833006357845352,4.1526072858291,3.0,180.0,2.499019073536058,2.999999999999971,0,0.0,0.0,0.0
 0.8444835742093184,4.1237279134812495,3.0,180.0,2.5334507226279572,3.000000000000029,0,0.0,0.0,0.0
 0.8559244732394753,4.094546618309858,3.0,180.0,2.567773419718428,3.0,0,0.0,0.0,0.0
 0.8673280854160214,4.065069662518136,3.0,180.0,2.601984256248066,3.0000000000000098,0,0.0,0.0,0.0
 0.8786934868830263,4.035303308309291,3.0,180.0,2.636080460649081,2.9999999999999902,0,0.0,0.0,0.0
 0.8900197961314233,4.005253817886537,3.0,180.0,2.670059388394272,3.0,0,0.0,0.0,0.0
 0.9013061709512423,3.9749274534530823,3.0,180.0,2.703918512853729,3.0000000000000098,0,0.0,0.0,0.0
 0.9125518056282726,3.9443304772121364,3.0,180.0,2.7376554168848197,2.9999999999999702,0,0.0,0.0,0.0
 0.9237559283628827,3.9134691513669106,3.0,180.0,2.7712677850886496,2.99999999999998,0,0.0,0.0,0.0
 0.9349177988909515,3.882349738120615,3.0,180.0,2.804753396672856,3.0000000000000098,0,0.0,0.0,0.0
 0.9460367062888585,3.8509784996764593,3.0,180.0,2.8381101188665774,3.00000000000002,0,0.0,0.0,0.0
 0.9571119669462615,3.8193616982376546,3.0,180.0,2.8713359008387864,2.99999999999999,0,0.0,0.0,0.0
 0.9681429226919814,3.787505596007409,3.0,180.0,2.9044287680759457,2.99999999999997,0,0.0,0.0,0.0
 0.9791289390597243,3.755416455188935,3.0,180.0,2.9373868171791746,3.0000000000000204,0,0.0,0.0,0.0
 0.9900694036816561,3.7231005379854416,3.0,180.0,2.97020821104497,3.0,0,0.0,0.0,0.0
 1.000963724798965,3.6905641066001396,3.0,180.0,3.002891174396897,3.000000000000051,0,0.0,0.0,0.0
 1.0118113298795806,3.6578134232362385,3.0,180.0,3.0354339896387437,2.9999999999999796,0,0.0,0.0,0.0
 1.0226116643341263,3.624854750096949,3.0,180.0,3.0678349930023807,2.9999999999999796,0,0.0,0.0,0.0
 1.033364190322007,3.591694349385481,3.0,180.0,3.100092570966023,3.000000000000021,0,0.0,0.0,0.0
 1.044068385640271,3.558338483305044,3.0,180.0,3.132205156920815,2.999999999999979,0,0.0,0.0,0.0
 1.054723742688551,3.5247934140588497,3.0,180.0,3.1641712280656544,2.999999999999979,0,0.0,0.0,0.0
 1.0653297675039903,3.491065403850108,3.0,180.0,3.195989302511972,2.9999999999999374,0,0.0,0.0,0.0
 1.0758859788605974,3.457160714882028,3.0,180.0,3.2276579365817937,3.000000000000042,0,0.0,0.0,0.0
 1.086391907427961,3.4230856093578215,3.0,180.0,3.2591757222838846,3.0,0,0.0,0.0,0.0
 1.0968470949847022,3.388846349480696,3.0,180.0,3.290541284954108,3.0,0,0.0,0.0,0.0
 1.1072510936824287,3.3544491974538646,3.0,180.0,3.3217532810472874,3.0,0,0.0,0.0,0.0
 1.1176034653563343,3.319900415480536,3.0,180.0,3.352810396069004,3.0,0,0.0,0.0,0.0
 1.127903780878891,3.2852062657639207,3.0,180.0,3.383711342636674,2.9999999999999782,0,0.0,0.0,0.0
 1.1381516195533992,3.2503730105072286,3.0,180.0,3.4144548586601986,3.0,0,0.0,0.0,0.0
 1.148346568544414,3.2154069119136706,3.0,180.0,3.445039705633244,3.0000000000000435,0,0.0,0.0,0.0
 1.1584882223423223,3.180314232186456,3.0,180.0,3.4754646670269684,3.0,0,0.0,0.0,0.0
 1.168576182259554,3.145101233528796,3.0,180.0,3.505728546778663,2.999999999999978,0,0.0,0.0,0.0
 1.1786100559561299,3.1097741781438994,3.0,180.0,3.5358301678683914,3.0000000000000444,0,0.0,0.0,0.0
 1.188589456992416,3.0743393282349776,3.0,180.0,3.5657683709772496,2.999999999999978,0,0.0,0.0,0.0
 1.1985140044071316,3.03880294600524,3.0,180.0,3.595542013221397,3.000000000000045,0,0.0,0.0,0.0
 1.2083833223188103,3.003171293657898,3.0,180.0,3.6251499669564327,2.9999999999999774,0,0.0,0.0,0.0
 1.2181970395490507,2.96745063339616,3.0,180.0,3.654591118647154,3.0,0,0.0,0.0,0.0
 1.227954789266019,2.931647227423237,3.0,180.0,3.683864367798059,3.0000000000000226,0,0.0,0.0,0.0
 1.2376562086467917,2.89576733794234,3.0,180.0,3.7129686259403774,3.000000000000023,0,0.0,0.0,0.0
 1.2473009385572211,2.859817227156679,3.0,180.0,3.741902815671666,3.000000000000023,0,0.0,0.0,0.0
 1.2568886232481125,2.823803157269462,3.0,180.0,3.7706658697443403,3.000000000000046,0,0.0,0.0,0.0
 1.266418910066587,2.787731390483902,3.0,180.0,3.799256730199764,3.0,0,0.0,0.0,0.0
 1.275891449181593,2.751608189003208,3.0,180.0,3.8276743475447814,2.9999999999999765,0,0.0,0.0,0.0
 1.2853058933225912,2.7154398150305896,3.0,180.0,3.855917679967776,3.0,0,0.0,0.0,0.0
 1.2946618975305246,2.6792325307692577,3.0,180.0,3.8839856925915766,3.0,0,0.0,0.0,0.0
 1.3039591189202322,2.642992598422423,3.0,180.0,3.9118773567606993,3.0,0,0.0,0.0,0.0
 1.3131972164535357,2.6067262801932944,3.0,180.0,3.9395916493606093,2.999999999999952,0,0.0,0.0,0.0
 1.322375850722273,2.570439838285083,3.0,180.0,3.9671275521668212,3.000000000000024,0,0.0,0.0,0.0
 1.3314946837406116,2.5341395349009987,3.0,180.0,3.9944840512218374,3.0,0,0.0,0.0,0.0
 1.340577922239586,2.4978316322442518,3.0,180.0,4.0,0.6072667561008678,0,0.0,0.0,0.0
 1.3496552321711355,2.461522392518053,3.0,180.0,4.0,0.0,0,0.0,0.0,0.0
 1.3587492518660411,2.425218077925612,3.0,180.0,3.984217279137527,-1.7355054631467641,0,0.0,0.0,0.0
 1.3678899318919968,2.3889249506701375,3.0,180.0,3.95679523905966,-2.9999999999999756,0,0.0,0.0,0.0
 1.3770899628184183,2.352649272954842,3.0,180.0,3.9291951462803953,-3.000000000000024,0,0.0,0.0,0.0
 1.3863489991472595,2.3163973069829336,3.0,180.0,3.901418037293872,-2.999999999999976,0,0.0,0.0,0.0
 1.395666693591291,2.280175314957625,3.0,180.0,3.873464953961778,-3.0,0,0.0,0.0,0.0
 1.4050426968500835,2.243989559082124,3.0,180.0,3.8453369441854,-2.9999999999999765,0,0.0,0.0,0.0
 1.4144766573757366,2.207846301559643,3.0,180.0,3.817035062608441,-3.0000000000000235,0,0.0,0.0,0.0
 1.4239682211276237,2.1717518045933906,3.0,180.0,3.788560371352779,-3.0000000000000466,0,0.0,0.0,0.0
 1.433517031315357,2.1357123303865766,3.0,180.0,3.759913940789579,-3.000000000000023,0,0.0,0.0,0.0
 1.4431227281291241,2.099734141142412,3.0,180.0,3.7310968503482775,-3.0,0,0.0,0.0,0.0
 1.4527849484564848,2.0638234990641076,3.0,180.0,3.702110189366196,-2.999999999999977,0,0.0,0.0,0.0
 1.4625033255846387,2.027986666354873,3.0,180.0,3.672955057981734,-3.0,0,0.0,0.0,0.0
 1.4722774888871097,1.9922299052179175,3.0,180.0,3.6436325680743207,-3.0000000000000226,0,0.0,0.0,0.0
 1.482107063493699,1.9565594778564526,3.0,180.0,3.6141438442545533,-2.9999999999999547,0,0.0,0.0,0.0
 1.4919916699424787,1.920981646473688,3.0,180.0,3.584490024908215,-2.999999999999955,0,0.0,0.0,0.0
 1.5019309238124918,1.8855026732728342,3.0,180.0,3.5546722632981753,-3.0,0,0.0,0.0,0.0
 1.5119244353357233,1.8501288204571,3.0,180.0,3.524691728728481,-3.0,0,0.0,0.0,0.0
 1.5219718089867813,1.8148663502296971,3.0,180.0,3.4945496077753067,-3.000000000000022,0,0.0,0.0,0.0
 1.5320726430486133,1.7797215247938358,3.0,180.0,3.464247105589811,-2.999999999999956,0,0.0,0.0,0.0
 1.5422265291524269,1.7447006063527248,3.0,180.0,3.43378544727837,-3.0000000000000218,0,0.0,0.0,0.0
 1.5524330517898413,1.7098098571095761,3.0,180.0,3.403165879366127,-3.0,0,0.0,0.0,0.0
 1.562691787795128,1.6750555392675983,3.0,180.0,3.3723896713502666,-3.0,0,0.0,0.0,0.0
 1.573002305795208,1.6404439150300025,3.0,180.0,3.3414581173500264,-3.0000000000000213,0,0.0,0.0,0.0
 1.5833641656248794,1.6059812465999985,3.0,180.0,3.3103725378610123,-3.0000000000000213,0,0.0,0.0,0.0
 1.5937769177045238,1.5716737961807967,3.0,180.0,3.279134281622079,-3.0,0,0.0,0.0,0.0
 1.6042401023772972,1.5375278259756076,3.0,180.0,3.2477447276037585,-3.0000000000000213,0,0.0,0.0,0.0
 1.6147532492025445,1.5035495981876401,3.0,180.0,3.2162052871280165,-3.0000000000000213,0,0.0,0.0,0.0
 1.6253158762018802,1.4697453750201057,3.0,180.0,3.184517406130009,-3.0,0,0.0,0.0,0.0
 1.6359274890540596,1.4361214186762146,3.0,180.0,3.1526825675734713,-2.999999999999979,0,0.0,0.0,0.0
 1.6465875802343983,1.4026839913591764,3.0,180.0,3.120702294032455,-3.000000000000021,0,0.0,0.0,0.0
 1.6572956280941142,1.3694393552722006,3.0,180.0,3.088578150453307,-3.0,0,0.0,0.0,0.0
 1.6680510958745196,1.3363937726184991,3.0,180.0,3.0563117471120913,-2.9999999999999796,0,0.0,0.0,0.0
 1.6788534306505234,1.3035535056012808,3.0,180.0,3.0239047427840804,-2.9999999999999587,0,0.0,0.0,0.0
 1.6897020621973557,1.270924816423756,3.0,180.0,2.9913588481435833,-3.0,0,0.0,0.0,0.0
 1.7005964017738517,1.2385139672891359,3.0,180.0,2.958675829414095,-3.0000000000000204,0,0.0,0.0,0.0
 1.7115358408149708,1.2063272204006295,3.0,180.0,2.925857512290738,-3.0,0,0.0,0.0,0.0
 1.722519749525502,1.1743708379614477,3.0,180.0,2.8929057861591443,-3.0,0,0.0,0.0,0.0
 1.73354747536611,1.1426510821747997,3.0,180.0,2.8598226086373204,-3.0,0,0.0,0.0,0.0
 1.7446183414219694,1.1111742152438975,3.0,180.0,2.826610010469742,-3.00000000000002,0,0.0,0.0,0.0
 1.755731644643258,1.0799464993719496,3.0,180.0,2.793270100805876,-3.00000000000002,0,0.0,0.0,0.0
 1.7668866539456518,1.0489741967621662,3.0,180.0,2.7598050728986943,-3.00000000000002,0,0.0,0.0,0.0
 1.7780826081577485,1.018263569617759,3.0,180.0,2.726217210262404,-3.0,0,0.0,0.0,0.0
 1.789318713800964,0.9878208801419368,3.0,180.0,2.6925088933327577,-2.9999999999999805,0,0.0,0.0,0.0
 1.8005941426859018,0.9576523905379102,3.0,180.0,2.658682606677945,-2.9999999999999605,0,0.0,0.0,0.0
 1.8119080293074927,0.9277643630088896,3.0,180.0,2.6247409468131724,-2.9999999999999805,0,0.0,0.0,0.0
 1.8232594680192715,0.8981630597580847,3.0,180.0,2.590686630677836,-3.0,0,0.0,0.0,0.0
 1.8346475099650068,0.8688547429887066,3.0,180.0,2.55652250484063,-3.0000000000000195,0,0.0,0.0,0.0
 1.8460711597434998,0.8398456749039642,3.0,180.0,2.522251555505151,-3.0,0,0.0,0.0,0.0
 1.8575293717796524,0.8111421177070688,3.0,180.0,2.4878769193966934,-2.9999999999999805,0,0.0,0.0,0.0
 1.8690210463718877,0.7827503336012298,3.0,180.0,2.4534018956199874,-3.0,0,0.0,0.0,0.0
 1.8805450253825853,0.7546765847896577,3.0,180.0,2.4188299585878945,-3.000000000000019,0,0.0,0.0,0.0
 1.8921000875343743,0.7269271334755629,3.0,180.0,2.3841647721325274,-3.0,0,0.0,0.0,0.0
 1.9036849432708147,0.6995082418621554,3.0,180.0,2.349410204923206,-3.0,0,0.0,0.0,0.0
 1.9152982291351501,0.6724261721526457,3.0,180.0,2.3145703473302,-3.0,0,0.0,0.0,0.0
 1.9269385016153537,0.6456871865502429,3.0,180.0,2.2796495298895896,-2.999999999999962,0,0.0,0.0,0.0
 1.9386042303975326,0.6192975472581586,3.0,180.0,2.244652343543053,-3.0,0,0.0,0.0,0.0
 1.9502937909628246,0.5932635164796018,3.0,180.0,2.209583661847177,-3.0,0,0.0,0.0,0.0
 1.962005456455087,0.5675913564177835,3.0,180.0,2.17444866537039,-2.999999999999981,0,0.0,0.0,0.0
 1.9737373887378646,0.5422873292759136,3.0,180.0,2.1392528685220573,-2.999999999999981,0,0.0,0.0,0.0
 1.9854876285491647,0.5173576972572023,3.0,180.0,2.104002149088157,-3.000000000000019,0,0.0,0.0,0.0
 1.9972540846513505,0.4928087225648592,3.0,180.0,2.0687027807816,-2.9999999999999813,0,0.0,0.0,0.0
 2.0090345218608103,0.4686466674020957,3.0,180.0,2.0333614691532205,-2.9999999999999813,0,0.0,0.0,0.0
 2.0208265478278262,0.44487779397212135,3.0,180.0,1.9979853912521726,-3.0000000000000187,0,0.0,0.0,0.0
 2.0326275984210205,0.4215083644781461,3.0,180.0,1.9625822394725898,-3.0,0,0.0,0.0,0.0
 2.0444349215527633,0.39854464112338017,3.0,180.0,1.9271602700773618,-2.9999999999999623,0,0.0,0.0,0.0
 2.056245559261723,0.3759928861110342,3.0,180.0,1.891728356950483,-3.0000000000000187,0,0.0,0.0,0.0
 2.068056327846154,0.3538593616443184,3.0,180.0,1.8562960511971898,-2.9999999999999436,0,0.0,0.0,0.0
 2.079863795816331,0.33215032992644167,3.0,180.0,1.8208736472866587,-3.0000000000000187,0,0.0,0.0,0.0
 2.091664259406576,0.31087205316061595,3.0,180.0,1.7854722565159238,-3.0000000000000187,0,0.0,0.0,0.0
 2.1034537153564727,0.29003079355005057,3.0,180.0,1.7501038886662335,-3.0,0,0.0,0.0,0.0
 2.1152278306369987,0.2696328132979562,3.0,180.0,1.7147815428246556,-3.0,0,0.0,0.0,0.0
 2.126981908760569,0.24968437460754167,3.0,180.0,1.6795193084539455,-2.999999999999981,0,0.0,0.0,0.0
 2.138710852274524,0.23019173968201856,3.0,180.0,1.6443324779120798,-3.000000000000019,0,0.0,0.0,0.0
 2.1504091209959846,0.21116117072459684,3.0,180.0,1.6092376717476975,-3.0000000000000377,0,0.0,0.0,0.0
 2.162070685503021,0.19259892993848582,3.0,180.0,1.5742529782265886,-2.999999999999981,0,0.0,0.0,0.0
 2.173688975354245,0.17451127952689705,3.0,180.0,1.539398108672916,-2.999999999999981,0,0.0,0.0,0.0
 2.185256821468326,0.15690448169303983,3.0,180.0,1.5046945703306727,-3.0000000000000577,0,0.0,0.0,0.0
 2.196766392059723,0.13978479864012439,3.0,180.0,1.470165858556481,-3.0000000000000577,0,0.0,0.0,0.0
 2.2082091215017647,0.12315849257136113,3.0,180.0,1.4358376702303555,-3.000000000000058,0,0.0,0.0,0.0
 2.219575631479451,0.10703182568995984,3.0,180.0,1.401738140297298,-2.9999999999999414,0,0.0,0.0,0.0
 2.2308556438109797,0.09141106019913137,3.0,180.0,1.3678981033027118,-2.9999999999999605,0,0.0,0.0,0.0
 2.2420378843711743,0.07630245830208526,3.0,180.0,1.3343513816221273,-3.0000000000000395,0,0.0,0.0,0.0
 2.2531099776579664,0.061712282202032176,3.0,180.0,1.3011351017617507,-3.00000000000004,0,0.0,0.0,0.0
 2.2640583317264844,0.04764679410218198,3.0,180.0,1.2682900395561971,-2.9999999999999596,0,0.0,0.0,0.0
 2.2748680135019272,0.034112256205744984,3.0,180.0,1.2358609942298682,-3.0000000000000413,0,0.0,0.0,0.0
 2.2855226149077215,0.021114930715931512,3.0,180.0,1.203897190012485,-3.0000000000000417,0,0.0,0.0,0.0
 2.2960041108531777,0.008661079835951324,3.0,180.0,1.1724527021761162,-3.0000000000000213,0,0.0,0.0,0.0
 2.306292710967288,-0.0032430342309847093,3.0,180.0,1.1415869018337852,-2.999999999999957,0,0.0,0.0,0.0
 2.3163667081019907,-0.01459114928166727,3.0,180.0,1.1113649104296774,-3.0,0,0.0,0.0,0.0
 2.326202328122395,-0.025377003112885488,3.0,180.0,1.0818580503684647,-3.0000000000000226,0,0.0,0.0,0.0
 2.3357735874124783,-0.03559433352142938,3.0,180.0,1.0531442724982139,-3.0000000000000697,0,0.0,0.0,0.0
 2.3450521668945536,-0.045236878304088846,3.0,180.0,1.0253085340519874,-3.000000000000048,0,0.0,0.0,0.0
 2.3540073141924798,-0.054298375257653686,3.0,180.0,0.9984430921582091,-2.9999999999999876,0,0.0,0.0,0.0
 2.362605788794497,-0.06277256217891347,3.0,180.0,0.9726476683521569,-3.0000000000000258,0,0.0,0.0,0.0
 2.3708118685106276,-0.07065317686465833,3.0,180.0,0.948029429203766,-2.9999999999999187,0,0.0,0.0,0.0
 2.378587438825781,-0.07793395711167816,3.0,180.0,0.9247027182583056,-3.000000000000014,0,0.0,0.0,0.0
 2.385892189360492,-0.08460864071676238,3.0,180.0,0.9027884666541737,-2.999999999999939,0,0.0,0.0,0.0
 2.3926839427530453,-0.090670965476701,3.0,180.0,0.8824132064765137,-2.999999999999951,0,0.0,0.0,0.0
 2.398919139818164,-0.09611466918828387,3.0,180.0,0.8637076152811581,-2.999999999999929,0,0.0,0.0,0.0
 2.404553499628859,-0.1009334896483009,3.0,180.0,0.8468045358490723,-3.000000000000059,0,0.0,0.0,0.0
 2.4095428631103983,-0.1051211646535416,3.0,180.0,0.8318364454044549,-2.9999999999999556,0,0.0,0.0,0.0
 2.413844213196544,-0.10867143200079596,3.0,180.0,0.8189323951460171,-3.0000000000001292,0,0.0,0.0,0.0
 2.41741684390287,-0.111578029486854,3.0,180.0,0.8082145030270392,-3.0,0,0.0,0.0,0.0
 2.4202236265783057,-0.11383469490850529,3.0,180.0,0.7997941550007328,-2.9999999999998024,0,0.0,0.0,0.0
 2.4222322975376063,-0.11543516606253965,3.0,180.0,0.7937681421228305,-3.0000000000002762,0,0.0,0.0,0.0
 2.4234166721023978,-0.11637318074574704,3.0,180.0,0.7902150184284564,-2.999999999999719,0,0.0,0.0,0.0
 2.423757681110834,-0.11664247675491708,3.0,180.0,0.7891919914031474,-2.9999999999996745,0,0.0,349817.4075449172,0.0
 2.4242722352642803,-0.1162367918868395,3.0,0.0,0.7876483289428093,-2.9999999999993525,0,0.0,0.0,0.0
 2.425655847062722,-0.11514986393830454,3.0,0.0,0.7834974935474843,-2.999999999999679,0,0.0,0.0,0.0
 2.4279305121365446,-0.11337543070610176,3.0,0.0,0.7766734983260171,-2.9999999999998046,0,0.0,0.0,0.0
 2.431128172768339,-0.11090722998702099,3.0,0.0,0.7670805164306346,-2.9999999999998956,0,0.0,0.0,0.0
 2.4352923258090815,-0.10773899957785199,3.0,0.0,0.7545880573084066,-3.0000000000000533,0,0.0,0.0,0.0
 2.440480450943269,-0.10386447727538473,3.0,0.0,0.739023681905845,-2.9999999999998717,0,0.0,0.0,0.0
 2.446767623215981,-0.09927740087640885,3.0,0.0,0.7201621650877088,-3.0000000000000178,0,0.0,0.0,0.0
 2.4542519305632586,-0.09397150817771432,3.0,0.0,0.6977092430458759,-2.9999999999999853,0,0.0,0.0,0.0
