# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.3325168918918919,0.9975506756756756,0.22887754381238257,0,3.0,1.996817846815661,0.0,0.0,0.0
 0.051576566114328176,0.33650707331351354,0.9975666152054052,0.22887754381238257,0.15472969834298453,3.0,1.996817846815661,0.0,21.368633549767285,0.0
 0.07294085505194212,0.34049712704864865,0.9976143486702702,0.6854032051716018,0.21882256515582632,2.9999999999999987,1.9886142852115662,0.0,27.733597740873602,0.0
 0.08933510262598438,0.34448692541081083,0.9976937483837838,1.1400746726543827,0.26800530787795307,2.9999999999999982,1.9802961357608027,0.0,32.75958143961119,0.0
 0.10315715628995586,0.34847634071351347,0.9978046866594593,1.592879365321933,0.30947146886986754,3.0,1.9718701668640786,0.0,37.025799371282154,0.0
 0.11533586330061311,0.3524652452702703,0.9979470358108107,2.0438057277001556,0.3460075899018393,2.9999999999999987,1.9633430720488412,0.0,40.77796400719371,0.0
 0.12634763153329992,0.3564535113945946,0.9981206681513513,2.4928432163482173,0.3790428945998997,3.0000000000000013,1.9547214645355546,0.0,44.14939615649367,0.0
 0.13647549529619465,0.3604410114,0.9983254559945945,2.939982285835254,0.4094264858885839,2.9999999999999973,1.9460118713861625,0.0,47.22249151313297,0.0
 0.14590388575170296,0.3644276176,0.998561271654054,3.3852143741029987,0.43771165725510874,2.9999999999999942,1.9372207291865389,0.0,50.05257472217921,0.0
 0.15476092289042986,0.36841320230810815,0.9988279874432431,3.8285318873062435,0.4642827686712895,3.000000000000003,1.9283543788164106,0.0,52.67901752594834,0.0
 0.1631399002815662,0.3723976378378378,0.9991254756756756,4.269928184143439,0.48941970084469844,2.999999999999997,1.9194190613724114,0.0,55.13107977566021,0.0
 0.1711112546861001,0.37638079650270273,0.9994536086648648,4.709397559739859,0.5133337640583002,3.0000000000000036,1.910420914360037,0.0,57.431252030458765,0.0
 0.1787297142168235,0.38036255061621616,0.9998122587243243,5.146935229132684,0.5361891426504704,3.0,1.9013659679263692,0.0,59.59729604032317,0.0
 0.18603880557105792,0.3843427724918919,1.0002012981675674,5.582537310356761,0.5581164167131737,3.000000000000004,1.892260141701165,0.0,61.64355516247356,0.0
 0.19307382319370522,0.3883213344432432,1.0006205993081079,6.016200807247393,0.5792214695811156,3.000000000000008,1.8831092419100237,0.0,63.58183109472919,0.0
 0.1998638570322,0.3922981087837838,1.0010700344594594,6.447923591894063,0.5995915710966,3.000000000000004,1.873918958644071,0.0,65.42199065522043,0.0
 0.2064332198822253,0.396272967827027,1.001549475935135,6.87770438687917,0.6192996596466759,3.0,1.8646948636300873,0.0,67.17239783287387,0.0
 0.21280247830142604,0.4002457838864865,1.0020587960486484,7.305542747314104,0.6384074349042781,2.9999999999999956,1.855442408506264,0.0,68.8402289692472,0.0
 0.21898921390249046,0.4042164292756757,1.0025978671135134,7.731439042663572,0.6569676417074714,3.0,1.846166922558202,0.0,70.43170755378654,0.0
 0.22500859651408348,0.4081847763081081,1.0031665614432432,8.15539443841764,0.6750257895422503,2.9999999999999907,1.8368736118843145,0.0,71.95228236364561,0.0
 0.23087382309782709,0.4121506972972973,1.0037647513513512,8.577410877697918,0.6926214692934812,3.0000000000000093,1.827567558020738,0.0,73.40676478987365,0.0
 0.236596458964692,0.41611406455675676,1.0043923091513514,8.997491062754968,0.7097893768940761,3.0000000000000147,1.8182537167699113,0.0,74.79943622482557,0.0
 0.2421867066287742,0.4200747504000001,1.0050491071567567,9.415638436385464,0.7265601198863226,2.999999999999995,1.8089369181779664,0.0,76.13413313153954,0.0
 0.24765362021799195,0.4240326271405406,1.0057350176810809,9.83185716340559,0.7429608606539759,3.00000000000001,1.7996218657193435,0.0,77.41431516852343,0.0
 0.2530052783414878,0.42798756709189195,1.0064499130378377,10.246152112052085,0.7590158350244635,3.0000000000000053,1.7903131362717506,0.0,78.64312034950322,0.0
 0.2582489248495881,0.43193944256756756,1.0071936655405405,10.658528835458872,0.7747467745487645,3.0000000000000107,1.7810151799942546,0.0,79.82341010579478,0.0
 0.263391084489152,0.43588812588108117,1.0079661475027026,11.068993553197245,0.790173253467456,2.9999999999999782,1.7717323209994729,0.0,80.9578064155405,0.0
 0.26843765872049513,0.439833489345946,1.0087672312378377,11.47755313287998,0.8053129761614853,2.999999999999978,1.7624687573842905,0.0,82.0487226446842,0.0
 0.27339400570420525,0.4437754052756757,1.0095967890594593,11.884215071877227,0.8201820171126156,2.999999999999989,1.7532285619260448,0.0,83.0983893477252,0.0
 0.27826500754272965,0.4477137459837838,1.010454693281081,12.288987479168414,0.8347950226281888,3.0,1.744015683271208,0.0,84.10887599032691,0.0
 0.2830551271753025,0.45164838378378386,1.0113408162162163,12.691879057323312,0.8491653815259074,2.9999999999999885,1.734833946401865,0.0,85.082109362099,0.0
 0.2877684568088344,0.45557919098918925,1.0122550301783781,13.092899084663095,0.863305370426503,3.0,1.725687054249439,0.0,86.01988927322336,0.0
 0.292408759375426,0.4595060399135136,1.0131972074810809,13.49205739763556,0.8772262781262777,2.999999999999988,1.716578588269093,0.0,86.92390197795338,0.0
 0.296979504206447,0.46342880287027033,1.0141672204378378,13.889364373293464,0.8909385126193407,2.999999999999988,1.707512010834395,0.0,87.7957317770648,0.0
